Driver,Sebastian Chudek,,,,,,SPEED,
Vehicle,mx5 mx52016,,,,,,THROTTLE,
Venue,okayama full,,,,,,BRAKING,
Session,Test,,,,,,RPM,
Session Date,18/03/2022,,,,,,GEAR,
Session Time,23:18:32,,,,,,TIME,
Sample Rate,60,Hz,,,,,,
,,,,,,,,
,,,,,,,,
,Lap No.,Brake,Gear,RPM,Speed,Throttle,LapDist,SessionTick
,,%,,rpm,m/s,%,m,
,,,,,,,,
,1,0,4,6720.63,48.5756,100,986.329,41709
,1,0,4,6746.81,48.5915,100,987.138,41710
,1,0.0357441,4,6764.96,48.6092,100,987.947,41711
,1,0.142976,4,6763.14,48.6294,100,988.757,41712
,1,0.488502,4,6744.7,48.6502,100,989.567,41713
,1,0.595735,4,6729.88,48.6682,100,990.378,41714
,1,0.78637,4,6734.87,48.6855,100,991.189,41715
,1,0.988919,4,6751.73,48.7003,100,992,41716
,1,1.03658,4,6764.52,48.7153,100,992.811,41717
,1,1.44168,4,6761.29,48.7317,100,993.623,41718
,1,1.48934,4,6749.47,48.748,100,994.434,41719
,1,1.83486,4,6746.55,48.7627,100,995.247,41720
,1,2.28762,4,6753.34,48.7753,100,996.059,41721
,1,2.88335,4,6760.63,48.7859,100,996.872,41722
,1,3.27654,4,6769.22,48.7957,100,997.684,41723
,1,3.43143,4,6776.44,48.8052,100,998.497,41724
,1,4.02716,4,6778.15,48.815,100,999.31,41725
,1,4.22971,4,6778.32,48.8243,93.1443,1000.12,41726
,1,5.01609,4,6773.4,48.834,76.1036,1000.94,41727
,1,5.01608,4,6752.27,48.8411,63.5018,1001.75,41728
,1,6.31479,4,6698.47,48.8433,36.4735,1002.56,41729
,1,8.60241,4,6627.51,48.8341,13.8841,1003.38,41730
,1,9.99643,4,6575.81,48.8072,-1.86E-06,1004.19,41731
,1,11.7002,4,6513.41,48.7709,0,1005,41732
,1,14.6789,4,6451.77,48.7309,0,1005.82,41733
,1,16.0729,4,6391.24,48.6853,0,1006.63,41734
,1,19.6116,4,6482.62,48.623,0,1007.44,41735
,1,21.8992,4,6591.04,48.5398,0,1008.25,41736
,1,24.5443,4,6559.74,48.4585,0,1009.05,41737
,1,30.2276,4,6498.47,48.3825,0,1009.86,41738
,1,35.3985,4,6485.31,48.2961,0,1010.67,41739
,1,37.6385,4,6490.86,48.1958,0,1011.47,41740
,1,39.39,4,6470.7,48.0891,0,1012.27,41741
,1,42.0827,4,6434.45,47.977,0,1013.07,41742
,1,43.3218,4,6408.39,47.8629,0,1013.87,41743
,1,44.6682,4,6389.57,47.7449,0,1014.67,41744
,1,47.063,4,6371.59,47.6214,0,1015.46,41745
,1,48.5524,4,6355.55,47.4963,0,1016.25,41746
,1,51.4953,4,6337.75,47.3699,0,1017.04,41747
,1,53.0323,4,6312.36,47.2396,0,1017.83,41748
,1,54.6765,4,6273.08,47.1038,0,1018.62,41749
,1,57.5718,4,6233.08,46.9632,0,1019.4,41750
,1,58.7156,4,6202.84,46.8171,0,1020.18,41751
,1,60.1096,0,6164.5,46.6657,0,1020.96,41752
,1,60.4075,0,6107.45,46.5096,0,1021.74,41753
,1,60.3598,0,6051.33,46.3502,0,1022.51,41754
,1,60.1573,3,5996.22,46.1915,0,1023.28,41755
,1,60.2169,3,6392.72,46.0029,0,1024.05,41756
,1,60.5147,3,6728.72,45.799,0,1024.81,41757
,1,60.7649,3,6868.9,45.5969,0,1025.57,41758
,1,61.2058,3,6839.54,45.4135,0,1026.33,41759
,1,61.5513,3,6834.69,45.2403,0,1027.09,41760
,1,61.7062,3,6897.69,45.0651,0,1027.84,41761
,1,62.2066,3,6930.72,44.895,0,1028.59,41762
,1,62.5045,3,6891.63,44.7234,0,1029.34,41763
,1,62.8976,3,6846.83,44.5538,0,1030.08,41764
,1,63.1479,3,6834.2,44.3884,0,1030.82,41765
,1,63.3504,3,6824.15,44.2181,0,1031.56,41766
,1,64.3512,3,6802.69,44.0461,0,1032.29,41767
,1,64.8993,3,6779.51,43.8722,0,1033.03,41768
,1,65.9955,3,6759.63,43.7002,0,1033.76,41769
,1,66.4363,3,6739.06,43.5303,0,1034.48,41770
,1,66.5435,3,6715.5,43.3579,0,1035.21,41771
,1,66.4363,3,6692.45,43.1875,0,1035.93,41772
,1,66.1384,3,6666.75,43.0197,0,1036.65,41773
,1,66.0431,3,6637.01,42.8547,0,1037.36,41774
,1,66.2457,3,6609.6,42.6845,0,1038.08,41775
,1,66.8414,3,6585.22,42.5155,0,1038.79,41776
,1,67.2823,3,6557.46,42.3414,0,1039.49,41777
,1,67.5325,3,6520.86,42.1645,0,1040.2,41778
,1,67.7827,3,6487.73,41.9911,0,1040.9,41779
,1,67.6397,3,6466.56,41.8126,0,1041.6,41780
,1,67.4848,3,6461.16,41.6277,0,1042.29,41781
,1,67.5801,3,6456.79,41.4405,0,1042.98,41782
,1,67.6397,3,6439.19,41.2587,0,1043.67,41783
,1,67.8303,3,6409.24,41.0805,0,1044.36,41784
,1,67.735,3,6380.22,40.9046,0,1045.04,41785
,1,67.8303,3,6357.29,40.7325,0,1045.72,41786
,1,67.8303,3,6335.18,40.5635,0,1046.4,41787
,1,67.5325,3,6305.49,40.3974,0,1047.08,41788
,1,67.5325,0,6259.36,40.2335,0,1047.75,41789
,1,67.4848,0,6201.26,40.0728,0,1048.42,41790
,1,67.8899,0,6144.05,39.9105,0,1049.08,41791
,1,67.9376,2,6150.33,39.7517,0,1049.75,41792
,1,68.1878,2,6555.3,39.5628,0,1050.41,41793
,1,68.1878,2,6833.19,39.3725,0,1051.07,41794
,1,67.9376,2,6853.41,39.1788,0,1051.72,41795
,1,67.6874,2,6786.61,38.9923,0,1052.37,41796
,1,67.6874,2,6822.75,38.8052,0,1053.02,41797
,1,68.0329,2,6935.74,38.619,0,1053.67,41798
,1,68.1878,2,6998.05,38.4337,0,1054.31,41799
,1,68.2354,2,7002.25,38.252,0,1054.95,41800
,1,67.8899,2,7022.27,38.0784,0,1055.58,41801
,1,67.6397,2,7061.06,37.9065,0,1056.21,41802
,1,67.3895,2,7076.32,37.7361,0,1056.84,41803
,1,66.9367,2,7061.32,37.5703,0,1057.47,41804
,1,66.9844,2,7028.12,37.4108,0,1058.1,41805
,1,67.044,2,6994.26,37.2511,0,1058.72,41806
,1,67.1393,2,6972.84,37.0911,0,1059.34,41807
,1,67.1393,2,6960.47,36.9341,0,1059.95,41808
,1,66.8891,2,6942.71,36.7766,0,1060.57,41809
,1,66.7342,2,6915.36,36.6236,0,1061.18,41810
,1,66.1861,2,6879.97,36.4782,0,1061.79,41811
,1,66.0908,2,6840.8,36.3363,0,1062.39,41812
,1,66.1384,2,6812.79,36.1903,0,1062.99,41813
,1,66.0431,2,6792.2,36.0411,0,1063.59,41814
,1,65.9359,2,6766.96,35.8944,0,1064.19,41815
,1,65.7453,2,6727.07,35.7547,0,1064.79,41816
,1,65.4951,2,6680.46,35.6168,0,1065.38,41817
,1,65.4951,2,6635.05,35.4794,0,1065.97,41818
,1,65.2925,2,6603.53,35.3434,0,1066.56,41819
,1,64.9946,2,6577.51,35.2048,0,1067.15,41820
,1,64.6015,2,6550.53,35.0649,0,1067.73,41821
,1,64.3513,2,6517.08,34.9276,0,1068.31,41822
,1,63.3504,2,6485.13,34.7943,0,1068.89,41823
,1,62.7547,2,6465.51,34.6581,0,1069.47,41824
,1,61.0628,2,6454.9,34.523,0,1070.04,41825
,1,60.1096,2,6438.68,34.3907,0,1070.61,41826
,1,59.1683,2,6412.58,34.2607,0,1071.18,41827
,1,58.1199,2,6384.08,34.1301,0,1071.75,41828
,1,57.5718,2,6359.14,34.0014,0,1072.31,41829
,1,55.6774,2,6335.39,33.8736,0,1072.87,41830
,1,54.331,2,6313.65,33.7431,0,1073.43,41831
,1,52.3889,2,6293.44,33.6122,0,1073.99,41832
,1,48.5524,2,6277.8,33.4807,0,1074.55,41833
,1,47.3132,2,6269.03,33.3519,0,1075.11,41834
,1,46.515,2,6268.45,33.2296,0,1075.66,41835
,1,45.669,2,6268.31,33.1136,0,1076.22,41836
,1,44.418,2,6261.34,33.0048,0,1076.77,41837
,1,43.4767,2,6249.79,32.8988,0,1077.32,41838
,1,42.0231,2,6239.2,32.7952,0,1077.87,41839
,1,38.4845,2,6228.8,32.6957,0,1078.42,41840
,1,36.6972,2,6217.1,32.603,0,1078.97,41841
,1,34.4573,2,6204.74,32.5133,0,1079.52,41842
,1,34.2547,2,6192.98,32.4217,0,1080.06,41843
,1,34.0522,2,6183.02,32.3285,0,1080.6,41844
,1,33.7067,2,6171.49,32.2354,0,1081.15,41845
,1,33.3611,2,6154.81,32.1423,0,1081.69,41846
,1,33.0633,2,6135.02,32.0494,0,1082.23,41847
,1,31.6216,2,6117.29,31.9574,0,1082.77,41848
,1,30.4659,2,6103.51,31.8674,0,1083.31,41849
,1,27.9757,2,6092.5,31.7767,0,1083.85,41850
,1,26.8319,2,6083.44,31.6893,0,1084.38,41851
,1,26.0932,2,6074.48,31.6077,0,1084.92,41852
,1,24.7468,2,6061.6,31.5323,0,1085.46,41853
,1,22.5545,2,6045.99,31.4612,0,1085.99,41854
,1,21.3511,2,6033.22,31.3904,0,1086.53,41855
,1,20.0643,2,6026.44,31.313,0,1087.07,41856
,1,17.7171,2,6023.36,31.2338,0,1087.6,41857
,1,16.478,2,6018.7,31.16,0,1088.14,41858
,1,13.9402,2,6009.87,31.0928,0,1088.67,41859
,1,12.844,2,5999.33,31.0287,0,1089.21,41860
,1,11.7479,2,5992.5,30.9627,0,1089.74,41861
,1,10.056,2,5990.99,30.9011,0,1090.28,41862
,1,9.19814,2,5989.62,30.8404,0,1090.82,41863
,1,8.55475,2,5985.73,30.781,0,1091.35,41864
,1,7.31562,2,5978.45,30.7292,0,1091.89,41865
,1,6.86286,2,5969.35,30.6808,0,1092.43,41866
,1,6.01692,2,5961.04,30.6339,0,1092.96,41867
,1,5.62373,2,5953.76,30.5869,0,1093.5,41868
,1,5.17098,2,5948.39,30.5394,0,1094.04,41869
,1,4.87311,2,5944.12,30.4936,0,1094.58,41870
,1,4.77779,2,5938.78,30.4486,0,1095.12,41871
,1,4.42035,2,5932.03,30.404,0,1095.67,41872
,1,4.27737,2,5924.87,30.36,0,1096.21,41873
,1,4.17014,2,5918.25,30.3167,0,1096.75,41874
,1,4.02717,2,5911.82,30.2742,0,1097.29,41875
,1,4.17014,2,5904.61,30.2327,0,1097.84,41876
,1,4.02717,2,5896.5,30.1923,0,1098.38,41877
,1,4.12248,2,5887.77,30.1527,0,1098.93,41878
,1,4.07482,2,5879.26,30.1133,0,1099.47,41879
,1,3.91993,2,5871.6,30.0721,0,1100.01,41880
,1,3.82462,2,5865.52,30.0304,0,1100.56,41881
,1,3.57441,2,5860.06,29.9898,0,1101.1,41882
,1,3.7293,2,5853.45,29.95,0,1101.63,41883
,1,3.57441,2,5845.64,29.9102,0,1102.16,41884
,1,3.57441,2,5837.72,29.8707,0,1102.69,41885
,1,3.43143,2,5830.49,29.8308,0,1103.23,41886
,1,3.43143,2,5823.84,29.7899,0,1103.76,41887
,1,3.38377,2,5817.18,29.737,0,1104.28,41888
,1,3.3242,2,5811.3,29.6848,0,1104.81,41889
,1,3.43143,2,5804.23,29.6387,0,1105.33,41890
,1,3.43143,2,5795.63,29.5941,0,1105.86,41891
,1,3.43143,2,5786.66,29.5506,0,1106.38,41892
,1,3.3242,2,5778.01,29.5067,0,1106.9,41893
,1,3.27654,2,5770.33,29.4633,0,1107.42,41894
,1,3.38377,2,5761.68,29.4141,0,1107.94,41895
,1,3.38377,2,5752.58,29.363,0,1108.45,41896
,1,3.38377,2,5744.29,29.3234,0,1108.97,41897
,1,3.27654,2,5732.98,29.2755,0,1109.49,41898
,1,3.38377,2,5723.82,29.2287,0,1110,41899
,1,3.43143,2,5713.97,29.1871,0,1110.51,41900
,1,3.47909,2,5702.84,29.1431,0,1111.02,41901
,1,3.62206,2,5690.1,29.0956,0,1111.54,41902
,1,3.57441,2,5675.8,29.0484,0,1112.05,41903
,1,3.62207,2,5662.88,29.0008,0,1112.55,41904
,1,3.52675,2,5653.68,28.9534,0,1113.06,41905
,1,3.57441,2,5641.48,28.9079,0,1113.57,41906
,1,3.68164,2,5630.45,28.8587,0,1114.08,41907
,1,3.62207,2,5624.12,28.8101,0,1114.58,41908
,1,3.7293,2,5615.75,28.7672,0,1115.09,41909
,1,3.68164,2,5598.87,28.7215,0,1115.59,41910
,1,3.7293,2,5587.21,28.6745,0,1116.1,41911
,1,3.77696,2,5578.45,28.6333,0,1116.6,41912
,1,3.87227,2,5558.44,28.5934,0,1117.1,41913
,1,3.87227,2,5538.45,28.5483,0,1117.61,41914
,1,3.82462,2,5531.44,28.5036,0,1118.11,41915
,1,3.91993,2,5523.09,28.4644,0,1118.61,41916
,1,3.82462,2,5501.12,28.4219,0,1119.11,41917
,1,3.82462,2,5485.13,28.3758,0,1119.61,41918
,1,3.82462,2,5478.57,28.334,0,1120.11,41919
,1,3.68164,2,5464.05,28.2936,0,1120.6,41920
,1,3.82461,2,5446.28,28.2448,0,1121.1,41921
,1,3.77696,2,5440.37,28.1963,0,1121.6,41922
,1,3.82462,2,5431.43,28.1511,0,1122.09,41923
,1,3.82462,2,5415.69,28.0972,0,1122.59,41924
,1,3.91993,2,5409.95,28.0395,0,1123.08,41925
,1,4.02717,2,5409.89,27.9821,0,1123.57,41926
,1,4.07482,2,5401.97,27.922,0,1124.07,41927
,1,4.27737,2,5388.66,27.8585,0,1124.56,41928
,1,4.27737,2,5380.37,27.7962,0,1125.04,41929
,1,4.46801,2,5372.59,27.7382,0,1125.53,41930
,1,4.46801,2,5359.91,27.6779,0,1126.02,41931
,1,4.52758,2,5348.99,27.6127,0,1126.51,41932
,1,4.6229,2,5342.26,27.5482,0,1127,41933
,1,4.67056,2,5333.54,27.4874,0,1127.48,41934
,1,4.82545,2,5319.81,27.4259,0,1127.96,41935
,1,4.77779,2,5307.31,27.3611,0,1128.44,41936
,1,4.92077,2,5297.82,27.2993,0,1128.91,41937
,1,5.01608,2,5286.82,27.2402,0,1129.38,41938
,1,4.96843,2,5271.85,27.1786,0,1129.85,41939
,1,4.96843,2,5259.06,27.1147,0,1130.32,41940
,1,4.87311,2,5249.86,27.0525,0,1130.79,41941
,1,4.92077,2,5239.09,26.9934,0,1131.25,41942
,1,4.87311,2,5225.99,26.9287,0,1131.71,41943
,1,4.82545,2,5216.71,26.858,0,1132.16,41944
,1,4.42035,2,5210.26,26.7672,0,1132.62,41945
,1,4.12248,2,5203.9,26.6679,1.25771,1133.07,41946
,1,3.91993,2,5231.38,26.5882,25.0308,1133.52,41947
,1,3.52675,2,5310.17,26.5237,47.053,1133.97,41948
,1,3.47909,2,5456.76,26.4658,71.7139,1134.41,41949
,1,3.18122,2,5646.01,26.4116,83.1566,1134.86,41950
,1,3.18122,2,5764.28,26.3652,96.3748,1135.3,41951
,1,3.02633,2,5657.21,26.3649,100,1135.74,41952
,1,2.77612,2,5540.6,26.3963,100,1136.18,41953
,1,2.63315,2,5510.67,26.4293,100,1136.62,41954
,1,2.4306,2,5527.93,26.4497,100,1137.06,41955
,1,2.47826,2,5538.15,26.4632,100,1137.5,41956
,1,2.08507,2,5530.32,26.4767,100,1137.93,41957
,1,1.88252,2,5520.53,26.4918,100,1138.37,41958
,1,1.58465,2,5521.63,26.5073,100,1138.81,41959
,1,1.03658,2,5530.28,26.5224,100,1139.24,41960
,1,0.893602,2,5537.89,26.5385,100,1139.68,41961
,1,0.345526,2,5540.74,26.5557,100,1140.12,41962
,1,0.285953,2,5540.2,26.5744,100,1140.55,41963
,1,0.0953175,2,5539.35,26.5944,100,1140.99,41964
,1,-8.73E-09,2,5539.01,26.6147,100,1141.42,41965
,1,0,2,5539.49,26.6346,100,1141.86,41966
,1,0,2,5545.16,26.6537,100,1142.29,41967
,1,0,2,5557.61,26.6734,100,1142.73,41968
,1,0,2,5565.89,26.6948,100,1143.16,41969
,1,0,2,5557.99,26.7195,100,1143.59,41970
,1,0,2,5537.19,26.7448,100,1144.03,41971
,1,0,2,5520.54,26.7708,100,1144.46,41972
,1,0,2,5515.98,26.7954,100,1144.9,41973
,1,0,2,5520.21,26.8177,100,1145.33,41974
,1,0,2,5527.52,26.8388,100,1145.76,41975
,1,0,2,5533.48,26.8601,100,1146.2,41976
,1,0,2,5536.9,26.8828,100,1146.63,41977
,1,0,2,5537.91,26.9025,100,1147.07,41978
,1,0,2,5536.72,26.9148,100,1147.5,41979
,1,0,2,5533.76,26.9327,100,1147.93,41980
,1,0,2,5529.71,26.9525,100,1148.37,41981
,1,0,2,5528.65,26.9754,100,1148.8,41982
,1,0,2,5530.93,27.0001,100,1149.24,41983
,1,0,2,5536.97,27.0247,100,1149.67,41984
,1,0,2,5544.58,27.0486,100,1150.11,41985
,1,0,2,5552.55,27.0717,100,1150.54,41986
,1,0,2,5562.56,27.0955,100,1150.98,41987
,1,0,2,5573.06,27.1194,100,1151.41,41988
,1,0,2,5581.35,27.1446,100,1151.84,41989
,1,0,2,5585.62,27.17,100,1152.28,41990
,1,0,2,5586.63,27.1926,100,1152.71,41991
,1,0,2,5588.3,27.2144,100,1153.15,41992
,1,0,2,5594.15,27.2359,100,1153.58,41993
,1,0,2,5605.74,27.257,100,1154.02,41994
,1,0,2,5622.04,27.2771,100,1154.45,41995
,1,0,2,5636.1,27.2977,100,1154.89,41996
,1,0,2,5640.56,27.32,100,1155.32,41997
,1,0,2,5638.11,27.344,100,1155.75,41998
,1,0,2,5637.12,27.369,100,1156.19,41999
,1,0,2,5640.9,27.3946,100,1156.62,42000
,1,0,2,5644.9,27.4195,100,1157.05,42001
,1,0,2,5646.85,27.4433,100,1157.48,42002
,1,0,2,5649.58,27.4672,100,1157.92,42003
,1,0,2,5654.97,27.4894,100,1158.35,42004
,1,0,2,5665.9,27.5103,100,1158.78,42005
,1,0,2,5680.61,27.5302,100,1159.21,42006
,1,0,2,5692.95,27.5495,100,1159.64,42007
,1,0,2,5701,27.5703,100,1160.07,42008
,1,0,2,5706.21,27.5925,100,1160.51,42009
,1,0,2,5709.53,27.6143,100,1160.94,42010
,1,0,2,5712.2,27.6364,100,1161.37,42011
,1,0,2,5712.93,27.6578,100,1161.8,42012
,1,0,2,5713.29,27.6769,100,1162.23,42013
,1,0,2,5719.38,27.6952,100,1162.66,42014
,1,0,2,5731.37,27.7136,100,1163.09,42015
,1,0,2,5740.74,27.7317,100,1163.52,42016
,1,0,2,5743.65,27.7502,100,1163.95,42017
,1,0,2,5740.84,27.7698,100,1164.38,42018
,1,0,2,5733.03,27.7893,100,1164.81,42019
,1,0,2,5727.64,27.8078,100,1165.24,42020
,1,0,2,5729.84,27.825,100,1165.67,42021
,1,0,2,5737.79,27.8399,100,1166.1,42022
,1,0,2,5745.19,27.8538,100,1166.53,42023
,1,0,2,5748.32,27.8678,100,1166.96,42024
,1,0,2,5747.85,27.882,100,1167.39,42025
,1,0,2,5746.37,27.8954,100,1167.82,42026
,1,0,2,5746.38,27.9096,100,1168.26,42027
,1,0,2,5745.71,27.9229,100,1168.69,42028
,1,0,2,5744.69,27.9368,100,1169.12,42029
,1,0,2,5745.11,27.9505,100,1169.55,42030
,1,0,2,5744.38,27.9656,100,1169.98,42031
,1,0,2,5738.93,27.9807,100,1170.41,42032
,1,0,2,5733.18,27.9965,100,1170.84,42033
,1,0,2,5730.73,28.0112,100,1171.28,42034
,1,0,2,5735.15,28.0246,100,1171.71,42035
,1,0,2,5749.52,28.0372,100,1172.14,42036
,1,0,2,5771.95,28.0479,100,1172.57,42037
,1,0,2,5797.32,28.0606,100,1173.01,42038
,1,0,2,5814.07,28.0756,100,1173.44,42039
,1,0,2,5820.26,28.0911,100,1173.87,42040
,1,0,2,5825.75,28.1081,100,1174.31,42041
,1,0,2,5836.87,28.1257,100,1174.74,42042
,1,0,2,5849.42,28.1444,100,1175.18,42043
,1,0,2,5856.59,28.1624,100,1175.61,42044
,1,0,2,5861.13,28.1816,100,1176.05,42045
,1,0,2,5868.05,28.1999,100,1176.48,42046
,1,0,2,5878.6,28.22,100,1176.92,42047
,1,0,2,5883.25,28.2395,100,1177.36,42048
,1,0,2,5878.82,28.2556,100,1177.79,42049
,1,0,2,5868.96,28.2727,100,1178.23,42050
,1,0,2,5859.21,28.2927,100,1178.67,42051
,1,0,2,5854.88,28.3102,100,1179.11,42052
,1,0,2,5859.7,28.3264,100,1179.55,42053
,1,0,2,5869.44,28.3414,100,1179.99,42054
,1,0,2,5877.4,28.3573,100,1180.43,42055
,1,0,2,5878.57,28.3742,100,1180.87,42056
,1,0,2,5875.18,28.3928,100,1181.31,42057
,1,0,2,5873.21,28.4119,100,1181.75,42058
,1,0,2,5874.31,28.4305,100,1182.19,42059
,1,0,2,5876.98,28.4479,100,1182.64,42060
,1,0,2,5882.71,28.4644,100,1183.08,42061
,1,0,2,5893.42,28.4803,100,1183.53,42062
,1,0,2,5907.68,28.4966,100,1183.97,42063
,1,0,2,5916.87,28.5133,100,1184.42,42064
,1,0,2,5917.67,28.5306,100,1184.86,42065
,1,0,2,5915.74,28.5455,100,1185.31,42066
,1,0,2,5921.16,28.5584,100,1185.75,42067
,1,0,2,5935.76,28.5711,100,1186.19,42068
,1,0,2,5949.07,28.5845,100,1186.63,42069
,1,0,2,5950.52,28.601,100,1187.07,42070
,1,0,2,5939.71,28.6198,100,1187.51,42071
,1,0,2,5924.4,28.6403,100,1187.96,42072
,1,0,2,5912.42,28.6607,100,1188.4,42073
,1,0,2,5907.43,28.6789,100,1188.84,42074
,1,0,2,5909.92,28.6948,100,1189.28,42075
,1,0,2,5918.38,28.7089,100,1189.73,42076
,1,0,2,5931.73,28.7216,100,1190.17,42077
,1,0,2,5947.41,28.7344,100,1190.61,42078
,1,0,2,5959.72,28.748,100,1191.05,42079
,1,0,2,5964.95,28.7618,100,1191.5,42080
,1,0,2,5964.99,28.7762,100,1191.94,42081
,1,0,2,5963.85,28.7922,100,1192.38,42082
,1,0,2,5963.22,28.81,100,1192.83,42083
,1,0,2,5961.93,28.8285,100,1193.27,42084
,1,0,2,5957.31,28.8475,100,1193.71,42085
,1,0,2,5950.51,28.8659,100,1194.16,42086
,1,0,2,5949.26,28.8828,100,1194.6,42087
,1,0,2,5959.99,28.8976,100,1195.04,42088
,1,0,2,5980.52,28.9104,100,1195.49,42089
,1,0,2,6003.02,28.9235,100,1195.93,42090
,1,0,2,6017.96,28.9374,100,1196.38,42091
,1,0,2,6022.53,28.9506,100,1196.82,42092
,1,0,2,6020.34,28.9656,100,1197.27,42093
,1,0,2,6016.6,28.9827,100,1197.71,42094
,1,0,2,6014.35,29.0015,100,1198.16,42095
,1,0,2,6011.11,29.0207,100,1198.6,42096
,1,0,2,6004.63,29.0398,100,1199.05,42097
,1,0,2,5997.39,29.0586,100,1199.49,42098
,1,0,2,5994.96,29.0764,100,1199.94,42099
,1,0,2,6001.62,29.0924,100,1200.38,42100
,1,0,2,6013.98,29.1079,100,1200.83,42101
,1,0,2,6024.11,29.122,100,1201.28,42102
,1,0,2,6029.35,29.1357,100,1201.72,42103
,1,0,2,6032.1,29.1506,100,1202.17,42104
,1,0,2,6035.99,29.1664,100,1202.62,42105
,1,0,2,6042.96,29.1823,100,1203.07,42106
,1,0,2,6050.43,29.1993,100,1203.51,42107
,1,0,2,6050.44,29.2165,100,1203.96,42108
,1,0,2,6044.47,29.2349,100,1204.41,42109
,1,0,2,6041.95,29.253,100,1204.86,42110
,1,0,2,6047.96,29.2705,100,1205.31,42111
,1,0,2,6056.36,29.287,100,1205.76,42112
,1,0,2,6061.46,29.302,100,1206.21,42113
,1,0,2,6065.04,29.317,100,1206.66,42114
,1,0,2,6071.57,29.3328,100,1207.11,42115
,1,0,2,6080.42,29.3504,100,1207.56,42116
,1,0,2,6087.21,29.3675,100,1208.01,42117
,1,0,2,6090.94,29.3841,100,1208.46,42118
,1,0,2,6090.92,29.3997,100,1208.92,42119
,1,0,2,6092.77,29.4131,100,1209.37,42120
,1,0,2,6104.98,29.4244,100,1209.82,42121
,1,0,2,6124.76,29.439,100,1210.27,42122
,1,0,2,6134.44,29.455,100,1210.73,42123
,1,0,2,6128.22,29.4722,100,1211.18,42124
,1,0,2,6112.54,29.4946,100,1211.63,42125
,1,0,2,6092.08,29.5148,100,1212.09,42126
,1,0,2,6082.01,29.5338,100,1212.54,42127
,1,0,2,6088.1,29.5503,100,1213,42128
,1,0,2,6102.33,29.5652,100,1213.46,42129
,1,0,2,6114.42,29.5793,100,1213.91,42130
,1,0,2,6122.23,29.5947,100,1214.37,42131
,1,0,2,6126.99,29.6109,100,1214.82,42132
,1,0,2,6131.27,29.6279,100,1215.28,42133
,1,0,2,6137.88,29.6442,100,1215.74,42134
,1,0,2,6150.07,29.6585,100,1216.2,42135
,1,0,2,6167.57,29.674,100,1216.66,42136
,1,0,2,6181.13,29.6893,100,1217.12,42137
,1,0,2,6187.63,29.7044,100,1217.58,42138
,1,0,2,6183.78,29.7227,100,1218.04,42139
,1,0,2,6167.83,29.7409,100,1218.5,42140
,1,0,2,6153.13,29.7601,100,1218.96,42141
,1,0,2,6150.98,29.7773,100,1219.42,42142
,1,0,2,6160.82,29.7928,100,1219.88,42143
,1,0,2,6172.28,29.809,100,1220.35,42144
,1,0,2,6177.16,29.8255,100,1220.81,42145
,1,0,2,6176.48,29.8444,100,1221.27,42146
,1,0,2,6170.73,29.8658,100,1221.73,42147
,1,0,2,6161.26,29.8868,100,1222.2,42148
,1,0,2,6158.87,29.9058,100,1222.66,42149
,1,0,2,6170.34,29.9226,100,1223.12,42150
,1,0,2,6195.17,29.9359,100,1223.59,42151
,1,0,2,6226.94,29.9495,100,1224.05,42152
,1,0,2,6252.38,29.9646,100,1224.51,42153
,1,0,2,6265.75,29.9822,100,1224.98,42154
,1,0,2,6269.85,30.0007,100,1225.45,42155
,1,0,2,6269.07,30.0166,100,1225.91,42156
,1,0,2,6265.27,30.0371,100,1226.38,42157
,1,0,2,6257.93,30.0561,100,1226.85,42158
,1,0,2,6249.19,30.0793,100,1227.31,42159
,1,0,2,6237.08,30.1013,100,1227.78,42160
,1,0,2,6229.63,30.1204,100,1228.25,42161
,1,0,2,6231.64,30.1412,100,1228.72,42162
,1,0,2,6228.62,30.1616,100,1229.19,42163
,1,0,2,6217.99,30.1805,100,1229.66,42164
,1,0,2,6210.15,30.2009,100,1230.13,42165
,1,0,2,6207.35,30.2207,100,1230.6,42166
,1,0,2,6207.35,30.2395,100,1231.07,42167
,1,0,2,6209.48,30.2572,100,1231.54,42168
,1,0,2,6216.61,30.2748,100,1232.02,42169
,1,0,2,6226.92,30.2922,100,1232.49,42170
,1,0,2,6237.64,30.3091,100,1232.96,42171
,1,0,2,6249.37,30.3256,100,1233.43,42172
,1,0,2,6262.41,30.3415,100,1233.91,42173
,1,0,2,6272.57,30.3584,100,1234.38,42174
,1,0,2,6274.4,30.3769,100,1234.86,42175
,1,0,2,6269.92,30.3969,100,1235.33,42176
,1,0,2,6264.2,30.4181,100,1235.81,42177
,1,0,2,6261.05,30.439,100,1236.28,42178
,1,0,2,6263.91,30.4593,100,1236.76,42179
,1,0,2,6272.39,30.4794,100,1237.24,42180
,1,0,2,6279.94,30.4995,100,1237.72,42181
,1,0,2,6281.18,30.5195,100,1238.19,42182
,1,0,2,6279.49,30.5404,100,1238.67,42183
,1,0,2,6280.91,30.5611,100,1239.15,42184
,1,0,2,6287.9,30.5814,100,1239.63,42185
,1,0,2,6297.23,30.6014,100,1240.11,42186
,1,0,2,6303.15,30.6223,100,1240.59,42187
,1,0,2,6303.35,30.6442,100,1241.08,42188
,1,0,2,6301.98,30.6667,100,1241.56,42189
,1,0,2,6304.15,30.6893,100,1242.04,42190
